radians	I
12.382950	8.383124
12.384220	8.398758
12.385490	8.411520
12.386760	8.349113
12.388030	8.216594
12.389300	8.214350
12.390570	8.232739
12.391840	8.241887
12.393120	8.235947
12.394390	8.237401
12.395660	8.211503
12.396930	8.144075
12.398200	8.069598
12.399470	7.990200
12.400740	7.930182
12.402010	7.995673
12.403280	8.018005
12.404550	7.933870
12.405820	7.949045
12.407090	7.989451
12.408360	7.970278
12.409630	8.036359
12.410900	8.124326
12.412170	8.156632
12.413440	8.223646
12.414720	8.208165
12.415990	8.235596
12.417260	8.288239
12.418530	8.323335
12.419800	8.362111
12.421070	8.251295
12.422340	8.252574
12.423610	8.211228
12.424880	8.166789
12.426150	8.224409
12.427420	8.326182
12.428690	8.329662
12.429960	8.438364
12.431230	8.394662
12.432500	8.350095
12.433770	8.310001
12.435040	8.263213
12.436320	8.297208
12.437590	8.260986
12.438860	8.306313
12.440130	8.350966
12.441400	8.322244
12.442670	8.242177
12.443940	8.159081
12.445210	8.165204
12.446480	8.187857
12.447750	8.136492
12.449020	8.104589
12.450290	8.168242
12.451560	8.279978
12.452830	8.222617
12.454100	8.177949
12.455370	8.102283
12.456640	8.120533
12.457920	8.189397
12.459190	8.254177
12.460460	8.300653
12.461730	8.421323
12.463000	8.479352
12.464270	8.467984
12.465540	8.396006
12.466810	8.333890
12.468080	8.380415
12.469350	8.413886
12.470620	8.334718
12.471890	8.270277
12.473160	8.157910
12.474430	8.102495
12.475700	8.028526
12.476970	7.946773
12.478240	7.883008
12.479520	7.915256
12.480790	7.963699
12.482060	7.961210
12.483330	7.937696
12.484600	7.961610
12.485870	8.012907
12.487140	8.050261
12.488410	8.106465
12.489680	8.126129
12.490950	8.169296
12.492220	8.264036
12.493490	8.198278
12.494760	8.053109
12.496030	7.945495
12.497300	8.049160
12.498570	8.061565
12.499840	8.031358
12.501120	7.953898
12.502390	7.992129
12.503660	7.926138
12.504930	7.965063
12.506200	7.988112
12.507470	8.001102
12.508740	8.112651
12.510010	8.173516
12.511280	8.183137
12.512550	8.075200
12.513820	8.069740
12.515090	8.117702
12.516360	8.156615
12.517630	8.194859
12.518900	8.177497
12.520170	8.101040
12.521440	7.936378
12.522720	7.874307
12.523990	7.916402
12.525260	7.930579
12.526530	7.995867
12.527800	8.088939
12.529070	8.036361
12.530340	7.974698
12.531610	7.952105
12.532880	7.909792
12.534150	7.912547
12.535420	7.964551
12.536690	8.013613
12.537960	7.988562
12.539230	7.987946
12.540500	8.005548
12.541770	7.912788
12.543040	7.879798
12.544320	7.921977
12.545590	7.935717
12.546860	7.912488
12.548130	7.939864
12.549400	7.905971
12.550670	7.943309
12.551940	8.034677
12.553210	8.072601
12.554480	8.113198
12.555750	8.114635
12.557020	8.076472
12.558290	8.052655
12.559560	8.090550
12.560830	8.070003
12.562100	8.086940
12.563370	8.103320
12.564640	8.113232
12.565920	8.154056
12.567190	8.113366
12.568460	8.045167
12.569730	8.064737
12.571000	8.041365
12.572270	8.136025
12.573540	8.125027
12.574810	8.107810
12.576080	8.143176
12.577350	8.173855
12.578620	8.197313
12.579890	8.144239
12.581160	8.041192
12.582430	8.044505
12.583700	8.071030
12.584970	8.059076
12.586240	8.024373
12.587520	7.956715
12.588790	7.999547
12.590060	7.930222
12.591330	7.873290
12.592600	7.820606
12.593870	7.768254
12.595140	7.839768
12.596410	7.786162
12.597680	7.788616
12.598950	7.703562
12.600220	7.755112
12.601490	7.809212
12.602760	7.774531
12.604030	7.791995
12.605300	7.877087
12.606570	7.856390
12.607840	7.874251
12.609120	7.866530
12.610390	7.880653
12.611660	7.832155
12.612930	7.838559
12.614200	7.891412
12.615470	7.866634
12.616740	7.908399
12.618010	7.995198
12.619280	7.966172
12.620550	7.990913
12.621820	7.978349
12.623090	7.992560
12.624360	7.926620
12.625630	7.932048
12.626900	7.974763
12.628170	8.036137
12.629440	8.060904
12.630710	8.087214
12.631990	8.115412
12.633260	8.172602
12.634530	8.215658
12.635800	8.238441
12.637070	8.273710
12.638340	8.265110
12.639610	8.314218
12.640880	8.314573
12.642150	8.218446
12.643420	8.174013
12.644690	8.122279
12.645960	8.024159
12.647230	7.996695
12.648500	7.903817
12.649770	7.869492
12.651040	7.784499
12.652310	7.760702
12.653590	7.739619
12.654860	7.740454
12.656130	7.827698
12.657400	7.934770
12.658670	7.975456
12.659940	8.003151
12.661210	7.927566
12.662480	7.943947
12.663750	7.931633
12.665020	7.986259
12.666290	8.028446
12.667560	8.078584
12.668830	8.121004
12.670100	8.105939
12.671370	8.083068
12.672640	7.962728
12.673910	7.890912
12.675190	7.911469
12.676460	8.018943
12.677730	7.979408
12.679000	8.003268
12.680270	8.012016
12.681540	7.966236
12.682810	7.862601
12.684080	7.849600
12.685350	7.901980
12.686620	7.902200
12.687890	7.905082
12.689160	7.938394
12.690430	7.965077
12.691700	8.001497
12.692970	8.070964
12.694240	8.059109
12.695510	8.116155
12.696790	8.163124
12.698060	8.266287
12.699330	8.244719
12.700600	8.152836
12.701870	8.181213
12.703140	8.196312
12.704410	8.189339
12.705680	8.216568
12.706950	8.216176
12.708220	8.256311
12.709490	8.299713
12.710760	8.259474
12.712030	8.321565
12.713300	8.308755
12.714570	8.311872
12.715840	8.322333
12.717110	8.246560
12.718390	8.244122
12.719660	8.308045
12.720930	8.334576
12.722200	8.324118
12.723470	8.283597
12.724740	8.234694
12.726010	8.272113
12.727280	8.237942
12.728550	8.180487
12.729820	8.225257
12.731090	8.201847
12.732360	8.256657
12.733630	8.281311
12.734900	8.225782
12.736170	8.131021
12.737440	8.060907
12.738710	8.010873
12.739990	8.007845
12.741260	7.987334
12.742530	7.992232
12.743800	8.065870
12.745070	7.977234
12.746340	7.946257
12.747610	7.977130
12.748880	7.960097
12.750150	7.950748
12.751420	7.935504
12.752690	7.978124
12.753960	7.969303
12.755230	7.983986
12.756500	7.982741
12.757770	7.989796
12.759040	8.006555
12.760310	8.017970
12.761590	7.993822
12.762860	7.929979
12.764130	7.994384
12.765400	7.995151
12.766670	8.017622
12.767940	8.029702
12.769210	8.037551
12.770480	7.977749
12.771750	8.017659
12.773020	7.927489
12.774290	7.879940
12.775560	7.853541
12.776830	7.854597
12.778100	7.814003
12.779370	7.735060
12.780640	7.742777
12.781910	7.818314
12.783190	7.825325
12.784460	7.729756
12.785730	7.654148
12.787000	7.681957
12.788270	7.768118
12.789540	7.766883
12.790810	7.856322
12.792080	7.884003
12.793350	7.857540
12.794620	7.975158
12.795890	8.002615
12.797160	7.937222
12.798430	7.957997
12.799700	8.041292
12.800970	8.006064
12.802240	7.962814
12.803510	7.974729
12.804790	7.928513
12.806060	7.940212
12.807330	7.963962
12.808600	7.863875
12.809870	7.724700
12.811140	7.760121
12.812410	7.835025
12.813680	7.863996
12.814950	7.913517
12.816220	7.922382
12.817490	7.893854
12.818760	7.951236
12.820030	7.954265
12.821300	7.941565
12.822570	8.016457
12.823840	8.163269
12.825110	8.212695
12.826390	8.203897
12.827660	8.161385
12.828930	8.148422
12.830200	8.130925
12.831470	8.099269
12.832740	8.037225
12.834010	8.076062
12.835280	8.011225
12.836550	7.990031
12.837820	7.997918
12.839090	8.021030
12.840360	7.940500
12.841630	7.841216
12.842900	7.807940
12.844170	7.814950
12.845440	7.833108
12.846710	7.878294
12.847990	7.821884
12.849260	7.831939
12.850530	7.786626
12.851800	7.767221
12.853070	7.656597
12.854340	7.644532
12.855610	7.693323
12.856880	7.667786
12.858150	7.689556
12.859420	7.735696
12.860690	7.802952
12.861960	7.765011
12.863230	7.825189
12.864500	7.867174
12.865770	7.919384
12.867040	7.906231
12.868310	7.877920
12.869590	7.811979
12.870860	7.807062
12.872130	7.845059
12.873400	7.848841
12.874670	7.714484
12.875940	7.683859
12.877210	7.726850
12.878480	7.621769
12.879750	7.634374
12.881020	7.591299
12.882290	7.541051
12.883560	7.591550
12.884830	7.593333
12.886100	7.664680
12.887370	7.670034
12.888640	7.695629
12.889910	7.763434
12.891190	7.741330
12.892460	7.706783
12.893730	7.743948
12.895000	7.742751
12.896270	7.806787
12.897540	7.878974
12.898810	7.867869
12.900080	7.991653
12.901350	7.990320
12.902620	7.905549
12.903890	7.964714
12.905160	7.987557
12.906430	8.011261
12.907700	7.965051
12.908970	7.905783
12.910240	7.954298
12.911510	7.985126
12.912790	8.011353
12.914060	8.070491
12.915330	7.964184
12.916600	7.962823
12.917870	8.015026
12.919140	7.893199
12.920410	7.731330
12.921680	7.816788
12.922950	7.895759
12.924220	7.923544
12.925490	7.877058
12.926760	7.912759
12.928030	7.899286
12.929300	7.799909
12.930570	7.809890
12.931840	7.773093
12.933110	7.771103
12.934390	7.765039
12.935660	7.899006
12.936930	7.906634
12.938200	7.894426
12.939470	7.985070
12.940740	8.013522
12.942010	8.011120
12.943280	8.024595
12.944550	8.110682
12.945820	8.165075
12.947090	8.259584
12.948360	8.162273
12.949630	8.208116
12.950900	8.115856
12.952170	8.019092
12.953440	7.966669
12.954710	7.942559
12.955990	7.945402
12.957260	7.875870
12.958530	7.901035
12.959800	7.843248
12.961070	7.708557
12.962340	7.661777
12.963610	7.751166
12.964880	7.820101
12.966150	7.909032
12.967420	8.004827
12.968690	8.020775
12.969960	8.000006
12.971230	7.911880
12.972500	7.934512
12.973770	7.870021
12.975040	7.870248
12.976310	7.871192
12.977590	7.933755
12.978860	7.991072
12.980130	7.974299
12.981400	7.988204
12.982670	7.933764
12.983940	7.876622
12.985210	7.954762
12.986480	8.012604
12.987750	7.980617
12.989020	8.013741
12.990290	7.979501
12.991560	8.008504
12.992830	8.004444
12.994100	7.996924
12.995370	7.901380
12.996640	7.843356
12.997910	7.941675
12.999190	8.035359
13.000460	7.980714
13.001730	7.982327
13.003000	7.948176
13.004270	7.953386
13.005540	7.972779
13.006810	7.951498
13.008080	7.840463
13.009350	7.814173
13.010620	7.888044
13.011890	7.918235
13.013160	7.824387
13.014430	7.736126
13.015700	7.782556
13.016970	7.747057
13.018240	7.703019
13.019510	7.720478
13.020790	7.703700
13.022060	7.677788
13.023330	7.767142
13.024600	7.822693
13.025870	7.780302
13.027140	7.719078
13.028410	7.738207
13.029680	7.669437
13.030950	7.642791
13.032220	7.744031
13.033490	7.755855
13.034760	7.745016
13.036030	7.746572
13.037300	7.806669
13.038570	7.761757
13.039840	7.774573
13.041110	7.872950
13.042390	7.855875
13.043660	7.906647
13.044930	7.995844
13.046200	8.027405
13.047470	8.005494
13.048740	8.013051
13.050010	8.075279
13.051280	8.075861
13.052550	8.038454
13.053820	8.051652
13.055090	7.994556
13.056360	7.897647
13.057630	7.965924
13.058900	7.970089
13.060170	7.955871
13.061440	7.986539
13.062710	8.036015
13.063990	8.031987
13.065260	7.911296
13.066530	7.893917
13.067800	7.838191
13.069070	7.789406
13.070340	7.837440
13.071610	7.830834
13.072880	7.810250
13.074150	7.768466
13.075420	7.775087
13.076690	7.790534
13.077960	7.792774
13.079230	7.836289
13.080500	7.877653
13.081770	7.928242
13.083040	7.868038
13.084310	7.849206
13.085590	7.861854
13.086860	7.914494
13.088130	7.840961
13.089400	7.826046
13.090670	7.765065
13.091940	7.649311
13.093210	7.541740
13.094480	7.432818
13.095750	7.379367
13.097020	7.388997
13.098290	7.389871
13.099560	7.432074
13.100830	7.358218
13.102100	7.415149
13.103370	7.568765
13.104640	7.608742
13.105910	7.683172
13.107190	7.760339
13.108460	7.834073
13.109730	7.938504
13.111000	7.967417
13.112270	7.845543
13.113540	7.804743
13.114810	7.786439
13.116080	7.732159
13.117350	7.607401
13.118620	7.504110
13.119890	7.492989
13.121160	7.462771
13.122430	7.464892
13.123700	7.418512
13.124970	7.419691
13.126240	7.476580
13.127510	7.562959
13.128790	7.610305
13.130060	7.660789
13.131330	7.700924
13.132600	7.726369
13.133870	7.762468
13.135140	7.741473
13.136410	7.784161
13.137680	7.737181
13.138950	7.853186
13.140220	7.864211
13.141490	7.877739
13.142760	7.908989
13.144030	7.902706
13.145300	7.918823
13.146570	7.911211
13.147840	7.972921
13.149110	7.972319
13.150390	7.948136
13.151660	7.946190
13.152930	7.912380
13.154200	7.866920
13.155470	7.805412
13.156740	7.850301
13.158010	7.846801
13.159280	7.857723
13.160550	7.801825
13.161820	7.800871
13.163090	7.781900
13.164360	7.702736
13.165630	7.703443
13.166900	7.728436
13.168170	7.845165
13.169440	7.795381
13.170710	7.832238
13.171990	7.903425
13.173260	7.909306
13.174530	7.921211
13.175800	8.009531
13.177070	8.063944
13.178340	8.023262
13.179610	7.977514
13.180880	7.966786
13.182150	7.971069
13.183420	7.948283
13.184690	7.963426
13.185960	7.811362
13.187230	7.657874
13.188500	7.636759
13.189770	7.715685
13.191040	7.658942
13.192310	7.600366
13.193590	7.668863
13.194860	7.789126
13.196130	7.795086
13.197400	7.741095
13.198670	7.661066
13.199940	7.679934
13.201210	7.763539
13.202480	7.886237
13.203750	7.791818
13.205020	7.652378
13.206290	7.678570
13.207560	7.618592
13.208830	7.617671
13.210100	7.565876
13.211370	7.520337
13.212640	7.507981
13.213910	7.563338
13.215190	7.587744
13.216460	7.644496
13.217730	7.596416
13.219000	7.640972
13.220270	7.753066
13.221540	7.739501
13.222810	7.789516
13.224080	7.765044
13.225350	7.809308
13.226620	7.816908
13.227890	7.852190
13.229160	7.892485
13.230430	7.828755
13.231700	7.817622
13.232970	7.808757
13.234240	7.775955
13.235510	7.778677
13.236790	7.770963
13.238060	7.739401
13.239330	7.686803
13.240600	7.649456
13.241870	7.599258
13.243140	7.616271
13.244410	7.598484
13.245680	7.618655
13.246950	7.604423
13.248220	7.657361
13.249490	7.709412
13.250760	7.642544
13.252030	7.682480
13.253300	7.676049
13.254570	7.737801
13.255840	7.676537
13.257110	7.780564
13.258380	7.794035
13.259660	7.719188
13.260930	7.610971
13.262200	7.663240
13.263470	7.650279
13.264740	7.618420
13.266010	7.609650
13.267280	7.501275
13.268550	7.528886
13.269820	7.490318
13.271090	7.469599
13.272360	7.329161
13.273630	7.324713
13.274900	7.399470
13.276170	7.382659
13.277440	7.313237
13.278710	7.262541
13.279980	7.203234
13.281260	7.220839
13.282530	7.248697
13.283800	7.201343
13.285070	7.302497
13.286340	7.348526
13.287610	7.452694
13.288880	7.378260
13.290150	7.438127
13.291420	7.513381
13.292690	7.572315
13.293960	7.584713
13.295230	7.646245
13.296500	7.719880
13.297770	7.784409
13.299040	7.810533
13.300310	7.750113
13.301580	7.715737
13.302860	7.704844
13.304130	7.749354
13.305400	7.640716
13.306670	7.587243
13.307940	7.566817
13.309210	7.594279
13.310480	7.521461
13.311750	7.483566
13.313020	7.436679
13.314290	7.340482
13.315560	7.378881
13.316830	7.419995
13.318100	7.461721
13.319370	7.509470
13.320640	7.513188
13.321910	7.404712
13.323180	7.326548
13.324460	7.316568
13.325730	7.349395
13.327000	7.311980
13.328270	7.268409
13.329540	7.356271
13.330810	7.256852
13.332080	7.187016
13.333350	7.088979
13.334620	7.066432
13.335890	7.166694
13.337160	7.357810
13.338430	7.478619
13.339700	7.420042
13.340970	7.403338
13.342240	7.422339
13.343510	7.556368
13.344780	7.576733
13.346060	7.639888
13.347330	7.573003
13.348600	7.585805
13.349870	7.605315
13.351140	7.612013
13.352410	7.567728
13.353680	7.552971
13.354950	7.531453
13.356220	7.559630
13.357490	7.592597
13.358760	7.558953
13.360030	7.639338
13.361300	7.709227
13.362570	7.823081
13.363840	7.821753
13.365110	7.850937
13.366380	7.758141
13.367660	7.632798
13.368930	7.570269
13.370200	7.495771
13.371470	7.504341
13.372740	7.457630
13.374010	7.448082
13.375280	7.384066
13.376550	7.362539
13.377820	7.365146
13.379090	7.417182
13.380360	7.380498
13.381630	7.365172
13.382900	7.461998
13.384170	7.618113
13.385440	7.761618
13.386710	7.752437
13.387980	7.745020
13.389260	7.670393
13.390530	7.522983
13.391800	7.357729
13.393070	7.270990
13.394340	7.246023
13.395610	7.293245
13.396880	7.271101
13.398150	7.229873
13.399420	7.166705
13.400690	7.290668
13.401960	7.376001
13.403230	7.337131
13.404500	7.351251
13.405770	7.456392
13.407040	7.543690
13.408310	7.552144
13.409580	7.513466
13.410860	7.443602
13.412130	7.554589
13.413400	7.492086
13.414670	7.359830
13.415940	7.161998
13.417210	7.117931
13.418480	7.150686
13.419750	7.186256
13.421020	7.161415
13.422290	7.151208
13.423560	7.103035
13.424830	7.215119
13.426100	7.295680
13.427370	7.248984
13.428640	7.375952
13.429910	7.461973
13.431180	7.492333
13.432460	7.402459
13.433730	7.416799
13.435000	7.444984
13.436270	7.523586
13.437540	7.642602
13.438810	7.692250
13.440080	7.612693
13.441350	7.538088
13.442620	7.595273
13.443890	7.578975
13.445160	7.630133
13.446430	7.633584
13.447700	7.696181
13.448970	7.534518
13.450240	7.503251
13.451510	7.465415
13.452780	7.469625
13.454060	7.425509
13.455330	7.536342
13.456600	7.545227
13.457870	7.535078
13.459140	7.634596
13.460410	7.605814
13.461680	7.626235
13.462950	7.689234
13.464220	7.741677
13.465490	7.669937
13.466760	7.642925
13.468030	7.581280
13.469300	7.521425
13.470570	7.450068
13.471840	7.314826
13.473110	7.217552
13.474380	7.046885
13.475660	6.972028
13.476930	6.913242
13.478200	6.886714
13.479470	7.018732
13.480740	7.064173
13.482010	7.082686
13.483280	7.133965
13.484550	7.271151
13.485820	7.321455
13.487090	7.449052
13.488360	7.436310
13.489630	7.405556
13.490900	7.440457
13.492170	7.490222
13.493440	7.536657
13.494710	7.646650
13.495980	7.638329
13.497260	7.690374
13.498530	7.633882
13.499800	7.556898
13.501070	7.592735
13.502340	7.575783
13.503610	7.693461
13.504880	7.780665
13.506150	7.814409
13.507420	7.758265
13.508690	7.699474
13.509960	7.629887
13.511230	7.627037
13.512500	7.545605
13.513770	7.494814
13.515040	7.445303
13.516310	7.481026
13.517580	7.543870
13.518860	7.506920
13.520130	7.557393
13.521400	7.519957
13.522670	7.522951
13.523940	7.479092
13.525210	7.500058
13.526480	7.474007
13.527750	7.505538
13.529020	7.582978
13.530290	7.614293
13.531560	7.624472
13.532830	7.592632
13.534100	7.599243
13.535370	7.697436
13.536640	7.783798
13.537910	7.807746
13.539180	7.801449
13.540460	7.832438
13.541730	7.914593
13.543000	7.934459
13.544270	7.966616
13.545540	8.002992
13.546810	7.972919
13.548080	7.876423
13.549350	7.794344
13.550620	7.695695
13.551890	7.691599
13.553160	7.759146
13.554430	7.871115
13.555700	7.832720
13.556970	7.769208
13.558240	7.636214
13.559510	7.538009
13.560780	7.479373
13.562060	7.417242
13.563330	7.501827
13.564600	7.410204
13.565870	7.313490
13.567140	7.218272
13.568410	7.185097
13.569680	7.044707
13.570950	7.048862
13.572220	7.168491
13.573490	7.286164
13.574760	7.359033
13.576030	7.451638
13.577300	7.410201
13.578570	7.404924
13.579840	7.538668
13.581110	7.581529
13.582380	7.584121
13.583660	7.419668
13.584930	7.449394
13.586200	7.352737
13.587470	7.298694
13.588740	7.187776
13.590010	7.181770
13.591280	7.052297
13.592550	7.071188
13.593820	7.111926
13.595090	7.100716
13.596360	7.126075
13.597630	7.177927
13.598900	7.261402
13.600170	7.244184
13.601440	7.338232
13.602710	7.342179
13.603980	7.530384
13.605260	7.495804
13.606530	7.421903
13.607800	7.424067
13.609070	7.346829
13.610340	7.252589
13.611610	7.119662
13.612880	7.097550
13.614150	7.106243
13.615420	7.073218
13.616690	6.977537
13.617960	6.986340
13.619230	6.821482
13.620500	6.914922
13.621770	7.042183
13.623040	7.066570
13.624310	7.033635
13.625580	7.142444
13.626860	7.245504
13.628130	7.237866
13.629400	7.274823
13.630670	7.313517
13.631940	7.366827
13.633210	7.382329
13.634480	7.409274
13.635750	7.341360
13.637020	7.367970
13.638290	7.424013
13.639560	7.497246
13.640830	7.501566
13.642100	7.488866
13.643370	7.553251
13.644640	7.531004
13.645910	7.618758
13.647180	7.457565
13.648460	7.494029
13.649730	7.495140
13.651000	7.540601
13.652270	7.520241
13.653540	7.531480
13.654810	7.538687
13.656080	7.509872
13.657350	7.505798
13.658620	7.534027
13.659890	7.559561
13.661160	7.585018
13.662430	7.637874
13.663700	7.518724
13.664970	7.600637
13.666240	7.578321
13.667510	7.487978
13.668780	7.542934
13.670060	7.602235
13.671330	7.644036
13.672600	7.661035
13.673870	7.684478
13.675140	7.702102
13.676410	7.719462
13.677680	7.821734
13.678950	7.893987
13.680220	7.778299
13.681490	7.751603
13.682760	7.722709
13.684030	7.679566
13.685300	7.705396
13.686570	7.769242
13.687840	7.707883
13.689110	7.600556
13.690380	7.464864
13.691660	7.442776
13.692930	7.422384
13.694200	7.451891
13.695470	7.535923
13.696740	7.550247
13.698010	7.660065
13.699280	7.634067
13.700550	7.423833
13.701820	7.357703
13.703090	7.465644
13.704360	7.583547
13.705630	7.636807
13.706900	7.653916
13.708170	7.677482
13.709440	7.724530
13.710710	7.739515
13.711980	7.677307
13.713260	7.635310
13.714530	7.516335
13.715800	7.701255
13.717070	7.644224
13.718340	7.459750
13.719610	7.372792
13.720880	7.333930
13.722150	7.257905
13.723420	7.190650
13.724690	7.047981
13.725960	6.988433
13.727230	7.030674
13.728500	6.979577
13.729770	7.036808
13.731040	6.985907
13.732310	6.983618
13.733580	6.955756
13.734860	6.948410
13.736130	7.027366
13.737400	7.022183
13.738670	6.946898
13.739940	6.950818
13.741210	6.940299
13.742480	6.946110
13.743750	6.933382
13.745020	6.885872
13.746290	6.857550
13.747560	6.967842
13.748830	7.009603
13.750100	7.019566
13.751370	7.085752
13.752640	7.142446
13.753910	7.301255
13.755180	7.338641
13.756460	7.354772
13.757730	7.437575
13.759000	7.535279
13.760270	7.522162
13.761540	7.531790
13.762810	7.444964
13.764080	7.616301
13.765350	7.614694
13.766620	7.498887
13.767890	7.596139
13.769160	7.554389
13.770430	7.549488
13.771700	7.523257
13.772970	7.422598
13.774240	7.271852
13.775510	7.292575
13.776780	7.311697
13.778060	7.235477
13.779330	7.110936
13.780600	7.099084
13.781870	7.094865
13.783140	6.919060
13.784410	6.952621
13.785680	6.899588
13.786950	6.843122
13.788220	6.862925
13.789490	6.922250
13.790760	6.930197
13.792030	6.992096
13.793300	6.953940
13.794570	6.935366
13.795840	6.917973
13.797110	6.795498
13.798380	6.775185
13.799660	6.696217
13.800930	6.761906
13.802200	6.974288
13.803470	7.000286
13.804740	7.104400
13.806010	7.016481
13.807280	7.042078
13.808550	7.112260
13.809820	7.083674
13.811090	7.070550
13.812360	7.192358
13.813630	7.204840
13.814900	7.264685
13.816170	7.216791
13.817440	7.185733
13.818710	7.198904
13.819980	7.281549
13.821260	7.300606
13.822530	7.304494
13.823800	7.215048
13.825070	7.195539
13.826340	7.164397
13.827610	7.192663
13.828880	7.287151
13.830150	7.186309
13.831420	7.198911
13.832690	7.100985
13.833960	7.015512
13.835230	6.949097
13.836500	6.954395
13.837770	7.055523
13.839040	7.218678
13.840310	7.312869
13.841580	7.379498
13.842860	7.432820
13.844130	7.341385
13.845400	7.408749
13.846670	7.433054
13.847940	7.399444
13.849210	7.498204
13.850480	7.454687
13.851750	7.468487
13.853020	7.411590
13.854290	7.370601
13.855560	7.384217
13.856830	7.288137
13.858100	7.292732
13.859370	7.261221
13.860640	7.304940
13.861910	7.313890
13.863180	7.365820
13.864460	7.267768
13.865730	7.305851
13.867000	7.266025
13.868270	7.246702
13.869540	7.323429
13.870810	7.250777
13.872080	7.204095
13.873350	7.119888
13.874620	7.156230
13.875890	7.094131
13.877160	7.111504
13.878430	7.143487
13.879700	7.136381
13.880970	6.999620
13.882240	6.960212
13.883510	6.958337
13.884780	6.932920
13.886050	6.971496
13.887330	6.959477
13.888600	6.961984
13.889870	7.087568
13.891140	7.154820
13.892410	7.113488
13.893680	7.030033
13.894950	7.169747
13.896220	7.273798
13.897490	7.198101
13.898760	7.097562
13.900030	7.072227
13.901300	7.066173
13.902570	7.088473
13.903840	7.078162
13.905110	7.035148
13.906380	7.060520
13.907650	7.160165
13.908930	7.169347
13.910200	7.085781
13.911470	7.058638
13.912740	7.110025
13.914010	7.047110
13.915280	7.051393
13.916550	7.066730
13.917820	7.078178
13.919090	7.055480
13.920360	6.903031
13.921630	6.853440
13.922900	6.840721
13.924170	6.817030
13.925440	6.799411
13.926710	6.761722
13.927980	6.864711
13.929250	6.876859
13.930530	6.833304
13.931800	6.864991
13.933070	6.851444
13.934340	6.926515
13.935610	6.978167
13.936880	7.009575
13.938150	6.859804
13.939420	6.859668
13.940690	6.947220
13.941960	6.897247
13.943230	6.885379
13.944500	6.961860
13.945770	6.979774
13.947040	6.929894
13.948310	6.959068
13.949580	6.869548
13.950850	6.854003
13.952130	6.746711
13.953400	6.867130
13.954670	6.877872
13.955940	6.811181
13.957210	6.810043
13.958480	6.753199
13.959750	6.576376
13.961020	6.621311
13.962290	6.686167
13.963560	6.747157
13.964830	6.775514
13.966100	6.831593
13.967370	6.719121
13.968640	6.587805
13.969910	6.527650
13.971180	6.555350
13.972450	6.751700
13.973730	6.762249
13.975000	6.901816
13.976270	6.839512
13.977540	6.854222
13.978810	6.879964
13.980080	6.782469
13.981350	6.767825
13.982620	6.944757
13.983890	7.042453
13.985160	7.118975
13.986430	7.012332
13.987700	6.952966
13.988970	6.948180
13.990240	6.869664
13.991510	6.922966
13.992780	6.668805
13.994050	6.643128
13.995330	6.675725
13.996600	6.750844
13.997870	6.719500
13.999140	6.641854
14.000410	6.587988
14.001680	6.613829
14.002950	6.533998
14.004220	6.637670
14.005490	6.612163
14.006760	6.523760
14.008030	6.636040
14.009300	6.626596
14.010570	6.658103
14.011840	6.647706
14.013110	6.648151
14.014380	6.791610
14.015650	6.868430
14.016930	6.932252
14.018200	6.995375
14.019470	6.812253
14.020740	6.915338
14.022010	7.061595
14.023280	7.082033
14.024550	7.079722
14.025820	6.994205
14.027090	6.910467
14.028360	6.917088
14.029630	6.863864
14.030900	6.813932
14.032170	6.777448
14.033440	6.828997
14.034710	6.915557
14.035980	6.813709
14.037250	6.763162
14.038530	6.819293
14.039800	6.869089
14.041070	6.845978
14.042340	6.897241
14.043610	6.875716
14.044880	6.988260
14.046150	7.014013
14.047420	7.020690
14.048690	6.985647
14.049960	6.972791
14.051230	6.934615
14.052500	6.918395
14.053770	6.866968
14.055040	6.877289
14.056310	6.952865
14.057580	6.964748
14.058850	6.966059
14.060130	6.959927
14.061400	6.936043
14.062670	6.935676
14.063940	6.975180
14.065210	7.058196
14.066480	7.116955
14.067750	7.095578
14.069020	7.136569
14.070290	7.122710
14.071560	7.102574
14.072830	6.991952
14.074100	6.970376
14.075370	6.913226
14.076640	7.012776
14.077910	7.085978
14.079180	7.060784
14.080450	6.980106
14.081730	7.000110
14.083000	6.961884
14.084270	6.815885
14.085540	6.844178
14.086810	6.803931
14.088080	6.906919
14.089350	6.971654
14.090620	7.142030
14.091890	7.080775
14.093160	6.945407
14.094430	6.897758
14.095700	6.987279
14.096970	7.098805
14.098240	7.164875
14.099510	7.245010
14.100780	7.185208
14.102050	7.234880
14.103330	7.186862
14.104600	7.126536
14.105870	6.953403
14.107140	6.951033
14.108410	7.000155
14.109680	7.023180
14.110950	7.048903
14.112220	6.893722
14.113490	6.960560
14.114760	7.000596
14.116030	7.003101
14.117300	6.887118
14.118570	6.877048
14.119840	6.860255
14.121110	6.855695
14.122380	6.877136
14.123650	6.977123
14.124930	7.006466
14.126200	7.046960
14.127470	7.159500
14.128740	7.078531
14.130010	7.030791
14.131280	7.139383
14.132550	7.181943
14.133820	7.109504
14.135090	7.049099
14.136360	6.968229
14.137630	6.895288
14.138900	6.797651
14.140170	6.689402
14.141440	6.660167
14.142710	6.712726
14.143980	6.701508
14.145250	6.730344
14.146530	6.680151
14.147800	6.703533
14.149070	6.725492
14.150340	6.723320
14.151610	6.797469
14.152880	6.896875
14.154150	6.891294
14.155420	6.823023
14.156690	6.845120
14.157960	6.887590
14.159230	6.875317
