radians	I
12.601490	7.678520
12.602760	7.593897
12.604030	7.626061
12.605300	7.658576
12.606570	7.667022
12.607840	7.668596
12.609120	7.662977
12.610390	7.748994
12.611660	7.756542
12.612930	7.712741
12.614200	7.593159
12.615470	7.597991
12.616740	7.652226
12.618010	7.659044
12.619280	7.654921
12.620550	7.667374
12.621820	7.647036
12.623090	7.722852
12.624360	7.723226
12.625630	7.760062
12.626900	7.775593
12.628170	7.756835
12.629440	7.719096
12.630710	7.707648
12.631990	7.783776
12.633260	7.923003
12.634530	7.959000
12.635800	7.986366
12.637070	7.984063
12.638340	7.944439
12.639610	7.983871
12.640880	7.941467
12.642150	7.955968
12.643420	8.004708
12.644690	8.024948
12.645960	8.027606
12.647230	8.003613
12.648500	7.895857
12.649770	7.820839
12.651040	7.842007
12.652310	7.905892
12.653590	7.858286
12.654860	7.862183
12.656130	7.901568
12.657400	7.975651
12.658670	8.032599
12.659940	8.080120
12.661210	7.970540
12.662480	7.954654
12.663750	7.976840
12.665020	8.002119
12.666290	7.988910
12.667560	8.009777
12.668830	8.074106
12.670100	8.026638
12.671370	8.025894
12.672640	7.922234
12.673910	7.778716
12.675190	7.755010
12.676460	7.849209
12.677730	7.788223
12.679000	7.806807
12.680270	7.789029
12.681540	7.788007
12.682810	7.681102
12.684080	7.688260
12.685350	7.758132
12.686620	7.756376
12.687890	7.778170
12.689160	7.850648
12.690430	7.921144
12.691700	8.030382
12.692970	8.100720
12.694240	8.081640
12.695510	8.118234
12.696790	8.109785
12.698060	8.118555
12.699330	8.051938
12.700600	8.003848
12.701870	8.059616
12.703140	8.036675
12.704410	7.966384
12.705680	7.901416
12.706950	7.839134
12.708220	7.811666
12.709490	7.840379
12.710760	7.750391
12.712030	7.790054
12.713300	7.855042
12.714570	7.896769
12.715840	7.933230
12.717110	7.890819
12.718390	7.944590
12.719660	7.998614
12.720930	8.055220
12.722200	8.066282
12.723470	8.045940
12.724740	8.027454
12.726010	8.034979
12.727280	7.992604
12.728550	7.948589
12.729820	7.954407
12.731090	7.912767
12.732360	7.852557
12.733630	7.780776
12.734900	7.769100
12.736170	7.743102
12.737440	7.700075
12.738710	7.689527
12.739990	7.735768
12.741260	7.777007
12.742530	7.733197
12.743800	7.737632
12.745070	7.741552
12.746340	7.704268
12.747610	7.796249
12.748880	7.770616
12.750150	7.708466
12.751420	7.679269
12.752690	7.724871
12.753960	7.740875
12.755230	7.733937
12.756500	7.730428
12.757770	7.758583
12.759040	7.676419
12.760310	7.656590
12.761590	7.641986
12.762860	7.574481
12.764130	7.654221
12.765400	7.725981
12.766670	7.726919
12.767940	7.726718
12.769210	7.797648
12.770480	7.820205
12.771750	7.806151
12.773020	7.773048
12.774290	7.741675
12.775560	7.673441
12.776830	7.640322
12.778100	7.687209
12.779370	7.626028
12.780640	7.530226
12.781910	7.504067
12.783190	7.486065
12.784460	7.398510
12.785730	7.279276
12.787000	7.278524
12.788270	7.412707
12.789540	7.481350
12.790810	7.561265
12.792080	7.532349
12.793350	7.543806
12.794620	7.649773
12.795890	7.737904
12.797160	7.815196
12.798430	7.823523
12.799700	7.858912
12.800970	7.817977
12.802240	7.811361
12.803510	7.806229
12.804790	7.752812
12.806060	7.720699
12.807330	7.767537
12.808600	7.675770
12.809870	7.571719
12.811140	7.612365
12.812410	7.641034
12.813680	7.654651
12.814950	7.665064
12.816220	7.757387
12.817490	7.755341
12.818760	7.757420
12.820030	7.847023
12.821300	7.915221
12.822570	7.946367
12.823840	7.993997
12.825110	7.936050
12.826390	7.911327
12.827660	7.908223
12.828930	7.935660
12.830200	7.923288
12.831470	7.772859
12.832740	7.726739
12.834010	7.752501
12.835280	7.722267
12.836550	7.725422
12.837820	7.736855
12.839090	7.799058
12.840360	7.743270
12.841630	7.674211
12.842900	7.606622
12.844170	7.562538
12.845440	7.650301
12.846710	7.790891
12.847990	7.712812
12.849260	7.675508
12.850530	7.659622
12.851800	7.625783
12.853070	7.536839
12.854340	7.509237
12.855610	7.573444
12.856880	7.516145
12.858150	7.595319
12.859420	7.693387
12.860690	7.618734
12.861960	7.555011
12.863230	7.702849
12.864500	7.752882
12.865770	7.745641
12.867040	7.814027
12.868310	7.825381
12.869590	7.792976
12.870860	7.803197
12.872130	7.793469
12.873400	7.756590
12.874670	7.722071
12.875940	7.857357
12.877210	7.922768
12.878480	7.835196
12.879750	7.849587
12.881020	7.830730
12.882290	7.824200
12.883560	7.861409
12.884830	7.848849
12.886100	7.852859
12.887370	7.869743
12.888640	7.894460
12.889910	7.864117
12.891190	7.787539
12.892460	7.690506
12.893730	7.588089
12.895000	7.500631
12.896270	7.541066
12.897540	7.547542
12.898810	7.583694
12.900080	7.706368
12.901350	7.712562
12.902620	7.620393
12.903890	7.550811
12.905160	7.549004
12.906430	7.546154
12.907700	7.600444
12.908970	7.691213
12.910240	7.726787
12.911510	7.723655
12.912790	7.706395
12.914060	7.759356
12.915330	7.762721
12.916600	7.841609
12.917870	7.878328
12.919140	7.821974
12.920410	7.823556
12.921680	7.842032
12.922950	7.860209
12.924220	7.836523
12.925490	7.790074
12.926760	7.815103
12.928030	7.728118
12.929300	7.599198
12.930570	7.548859
12.931840	7.614069
12.933110	7.715788
12.934390	7.726450
12.935660	7.726738
12.936930	7.777669
12.938200	7.757373
12.939470	7.887354
12.940740	7.920096
12.942010	7.946536
12.943280	7.984289
12.944550	8.055257
12.945820	8.008189
12.947090	7.910345
12.948360	7.874529
12.949630	7.934570
12.950900	7.911793
12.952170	7.916124
12.953440	7.936016
12.954710	7.847886
12.955990	7.851592
12.957260	7.843241
12.958530	7.813046
12.959800	7.809355
12.961070	7.815329
12.962340	7.802791
12.963610	7.815687
12.964880	7.786478
12.966150	7.868809
12.967420	7.866053
12.968690	7.886262
12.969960	7.901991
12.971230	7.838520
12.972500	7.829230
12.973770	7.773896
12.975040	7.712867
12.976310	7.667740
12.977590	7.627276
12.978860	7.691015
12.980130	7.706802
12.981400	7.706552
12.982670	7.684759
12.983940	7.608289
12.985210	7.635396
12.986480	7.639364
12.987750	7.666277
12.989020	7.788675
12.990290	7.776385
12.991560	7.852038
12.992830	7.926514
12.994100	7.897380
12.995370	7.843265
12.996640	7.746305
12.997910	7.790731
12.999190	7.899591
13.000460	7.917065
13.001730	7.907625
13.003000	7.831377
13.004270	7.783642
13.005540	7.775086
13.006810	7.774769
13.008080	7.715151
13.009350	7.696440
13.010620	7.652172
13.011890	7.630014
13.013160	7.611870
13.014430	7.590140
13.015700	7.561756
13.016970	7.627753
13.018240	7.726879
13.019510	7.757499
13.020790	7.724253
13.022060	7.717475
13.023330	7.796373
13.024600	7.810996
13.025870	7.878771
13.027140	7.865226
13.028410	7.857661
13.029680	7.750543
13.030950	7.764552
13.032220	7.691044
13.033490	7.528572
13.034760	7.532016
13.036030	7.546577
13.037300	7.530354
13.038570	7.477093
13.039840	7.551207
13.041110	7.578927
13.042390	7.611542
13.043660	7.661569
13.044930	7.682743
13.046200	7.674908
13.047470	7.767585
13.048740	7.823821
13.050010	7.875568
13.051280	7.877864
13.052550	7.773330
13.053820	7.793936
13.055090	7.762806
13.056360	7.645488
13.057630	7.668021
13.058900	7.632270
13.060170	7.637277
13.061440	7.646057
13.062710	7.651422
13.063990	7.637486
13.065260	7.634248
13.066530	7.686672
13.067800	7.747996
13.069070	7.712809
13.070340	7.656183
13.071610	7.713168
13.072880	7.726946
13.074150	7.674745
13.075420	7.700227
13.076690	7.738376
13.077960	7.724934
13.079230	7.681173
13.080500	7.558426
13.081770	7.468688
13.083040	7.389052
13.084310	7.361376
13.085590	7.434013
13.086860	7.467608
13.088130	7.336915
13.089400	7.361035
13.090670	7.290493
13.091940	7.203515
13.093210	7.183870
13.094480	7.175230
13.095750	7.187438
13.097020	7.301638
13.098290	7.393733
13.099560	7.485140
13.100830	7.378775
13.102100	7.449103
13.103370	7.629235
13.104640	7.660993
13.105910	7.663085
13.107190	7.661206
13.108460	7.715316
13.109730	7.807240
13.111000	7.834843
13.112270	7.734926
13.113540	7.607494
13.114810	7.577796
13.116080	7.555319
13.117350	7.497715
13.118620	7.431659
13.119890	7.434777
13.121160	7.465052
13.122430	7.558527
13.123700	7.505497
13.124970	7.438759
13.126240	7.446229
13.127510	7.498735
13.128790	7.536231
13.130060	7.598053
13.131330	7.557533
13.132600	7.473032
13.133870	7.506071
13.135140	7.483232
13.136410	7.458942
13.137680	7.363770
13.138950	7.456904
13.140220	7.563930
13.141490	7.625810
13.142760	7.636690
13.144030	7.582122
13.145300	7.518499
13.146570	7.626166
13.147840	7.720562
13.149110	7.736091
13.150390	7.747523
13.151660	7.783195
13.152930	7.808662
13.154200	7.776474
13.155470	7.652336
13.156740	7.707995
13.158010	7.774502
13.159280	7.806696
13.160550	7.788842
13.161820	7.715627
13.163090	7.611662
13.164360	7.561456
13.165630	7.591602
13.166900	7.551854
13.168170	7.634064
13.169440	7.630699
13.170710	7.615276
13.171990	7.539427
13.173260	7.524169
13.174530	7.609728
13.175800	7.651827
13.177070	7.655285
13.178340	7.701218
13.179610	7.728514
13.180880	7.739646
13.182150	7.748059
13.183420	7.718535
13.184690	7.715405
13.185960	7.712466
13.187230	7.562592
13.188500	7.549314
13.189770	7.566347
13.191040	7.528529
13.192310	7.483283
13.193590	7.457086
13.194860	7.519646
13.196130	7.476474
13.197400	7.426032
13.198670	7.325591
13.199940	7.252081
13.201210	7.231826
13.202480	7.349715
13.203750	7.125019
13.205020	7.048354
13.206290	7.169551
13.207560	7.176206
13.208830	7.104150
13.210100	7.066999
13.211370	7.149398
13.212640	7.170195
13.213910	7.269662
13.215190	7.401231
13.216460	7.535724
13.217730	7.579853
13.219000	7.728705
13.220270	7.809267
13.221540	7.759946
13.222810	7.824748
13.224080	7.893712
13.225350	7.862313
13.226620	7.782995
13.227890	7.767455
13.229160	7.808449
13.230430	7.776844
13.231700	7.717103
13.232970	7.696302
13.234240	7.728873
13.235510	7.727131
13.236790	7.666505
13.238060	7.606370
13.239330	7.509259
13.240600	7.460654
13.241870	7.452986
13.243140	7.512272
13.244410	7.415205
13.245680	7.377625
13.246950	7.461566
13.248220	7.541487
13.249490	7.517871
13.250760	7.456112
13.252030	7.545860
13.253300	7.537989
13.254570	7.563401
13.255840	7.519672
13.257110	7.495717
13.258380	7.503964
13.259660	7.525824
13.260930	7.570055
13.262200	7.566634
13.263470	7.547635
13.264740	7.503703
13.266010	7.511880
13.267280	7.427897
13.268550	7.469414
13.269820	7.462991
13.271090	7.496137
13.272360	7.402060
13.273630	7.339335
13.274900	7.361567
13.276170	7.290918
13.277440	7.214499
13.278710	7.184114
13.279980	7.183265
13.281260	7.215855
13.282530	7.294923
13.283800	7.310742
13.285070	7.399380
13.286340	7.493572
13.287610	7.611404
13.288880	7.577629
13.290150	7.575185
13.291420	7.583826
13.292690	7.584398
13.293960	7.553467
13.295230	7.458884
13.296500	7.493105
13.297770	7.388033
13.299040	7.374324
13.300310	7.326995
13.301580	7.271408
13.302860	7.271573
13.304130	7.317584
13.305400	7.314518
13.306670	7.328803
13.307940	7.359499
13.309210	7.531849
13.310480	7.516694
13.311750	7.547815
13.313020	7.619612
13.314290	7.606490
13.315560	7.689821
13.316830	7.760551
13.318100	7.726280
13.319370	7.774080
13.320640	7.703020
13.321910	7.576477
13.323180	7.439386
13.324460	7.432243
13.325730	7.446581
13.327000	7.382234
13.328270	7.305631
13.329540	7.274848
13.330810	7.133327
13.332080	7.017896
13.333350	7.016536
13.334620	6.971557
13.335890	7.048398
13.337160	7.102396
13.338430	7.176280
13.339700	7.105080
13.340970	7.110544
13.342240	7.123273
13.343510	7.163977
13.344780	7.179306
13.346060	7.218345
13.347330	7.169103
13.348600	7.154798
13.349870	7.141256
13.351140	7.127879
13.352410	7.041961
13.353680	6.987332
13.354950	6.885580
13.356220	6.926529
13.357490	6.952309
13.358760	6.898882
13.360030	6.991297
13.361300	7.102812
13.362570	7.142076
13.363840	7.145243
13.365110	7.168584
13.366380	7.243050
13.367660	7.300663
13.368930	7.334975
13.370200	7.306238
13.371470	7.340088
13.372740	7.418012
13.374010	7.473814
13.375280	7.399824
13.376550	7.392920
13.377820	7.452431
13.379090	7.512289
13.380360	7.453148
13.381630	7.312683
13.382900	7.305229
13.384170	7.361456
13.385440	7.524552
13.386710	7.536648
13.387980	7.452093
13.389260	7.371861
13.390530	7.298564
13.391800	7.243930
13.393070	7.172770
13.394340	7.147755
13.395610	7.222385
13.396880	7.221904
13.398150	7.265592
13.399420	7.236221
13.400690	7.281337
13.401960	7.266098
13.403230	7.323484
13.404500	7.329582
13.405770	7.430036
13.407040	7.455651
13.408310	7.487527
13.409580	7.426104
13.410860	7.356528
13.412130	7.422067
13.413400	7.363905
13.414670	7.296457
13.415940	7.187040
13.417210	7.135361
13.418480	7.120445
13.419750	7.113944
13.421020	6.990514
13.422290	6.999199
13.423560	6.960025
13.424830	7.062295
13.426100	7.201436
13.427370	7.241040
13.428640	7.411803
13.429910	7.422320
13.431180	7.418913
13.432460	7.394054
13.433730	7.468536
13.435000	7.574895
13.436270	7.709426
13.437540	7.808763
13.438810	7.803383
13.440080	7.733979
13.441350	7.616978
13.442620	7.564458
13.443890	7.508856
13.445160	7.551166
13.446430	7.544006
13.447700	7.593938
13.448970	7.418427
13.450240	7.301792
13.451510	7.232573
13.452780	7.128187
13.454060	7.109817
13.455330	7.142509
13.456600	7.154696
13.457870	7.253662
13.459140	7.220596
13.460410	7.229019
13.461680	7.192629
13.462950	7.262011
13.464220	7.377364
13.465490	7.410669
13.466760	7.407691
13.468030	7.420406
13.469300	7.408694
13.470570	7.470574
13.471840	7.514358
13.473110	7.393211
13.474380	7.349245
13.475660	7.354063
13.476930	7.454214
13.478200	7.490038
13.479470	7.498133
13.480740	7.432024
13.482010	7.423919
13.483280	7.533445
13.484550	7.637049
13.485820	7.542934
13.487090	7.424021
13.488360	7.457835
13.489630	7.467215
13.490900	7.432019
13.492170	7.360080
13.493440	7.358181
13.494710	7.415798
13.495980	7.415977
13.497260	7.377841
13.498530	7.288097
13.499800	7.234728
13.501070	7.247828
13.502340	7.371592
13.503610	7.441378
13.504880	7.377892
13.506150	7.332182
13.507420	7.341074
13.508690	7.302312
13.509960	7.353808
13.511230	7.397745
13.512500	7.435545
13.513770	7.399681
13.515040	7.438509
13.516310	7.520073
13.517580	7.482719
13.518860	7.552027
13.520130	7.666441
13.521400	7.676663
13.522670	7.676961
13.523940	7.653155
13.525210	7.638371
13.526480	7.561266
13.527750	7.472541
13.529020	7.470347
13.530290	7.428649
13.531560	7.345451
13.532830	7.284925
13.534100	7.225349
13.535370	7.247308
13.536640	7.227138
13.537910	7.183840
13.539180	7.153681
13.540460	7.222448
13.541730	7.413821
13.543000	7.408239
13.544270	7.433482
13.545540	7.510938
13.546810	7.557323
13.548080	7.537156
13.549350	7.528901
13.550620	7.534112
13.551890	7.667830
13.553160	7.745789
13.554430	7.711291
13.555700	7.664940
13.556970	7.656110
13.558240	7.738152
13.559510	7.728633
13.560780	7.688838
13.562060	7.746995
13.563330	7.795627
13.564600	7.664115
13.565870	7.652645
13.567140	7.492426
13.568410	7.501853
13.569680	7.484912
13.570950	7.385850
13.572220	7.446939
13.573490	7.370217
13.574760	7.462460
13.576030	7.561315
13.577300	7.453588
13.578570	7.415610
13.579840	7.416501
13.581110	7.369322
13.582380	7.409900
13.583660	7.293333
13.584930	7.336710
13.586200	7.385315
13.587470	7.324707
13.588740	7.309699
13.590010	7.233597
13.591280	7.055887
13.592550	7.016318
13.593820	7.005586
13.595090	7.129110
13.596360	7.195462
13.597630	7.306133
13.598900	7.403859
13.600170	7.450127
13.601440	7.435695
13.602710	7.480435
13.603980	7.547024
13.605260	7.500995
13.606530	7.486538
13.607800	7.506031
13.609070	7.500833
13.610340	7.395568
13.611610	7.274560
13.612880	7.211083
13.614150	7.128483
13.615420	7.075343
13.616690	6.996686
13.617960	6.959505
13.619230	7.010540
13.620500	7.158702
13.621770	7.320233
13.623040	7.335170
13.624310	7.441818
13.625580	7.591299
13.626860	7.600623
13.628130	7.634523
13.629400	7.575746
13.630670	7.614759
13.631940	7.675935
13.633210	7.697148
13.634480	7.617233
13.635750	7.479528
13.637020	7.468827
13.638290	7.549280
13.639560	7.510855
13.640830	7.460762
13.642100	7.523988
13.643370	7.539110
13.644640	7.587098
13.645910	7.585680
13.647180	7.497569
13.648460	7.442100
13.649730	7.523560
13.651000	7.592657
13.652270	7.494689
13.653540	7.381996
13.654810	7.380616
13.656080	7.389595
13.657350	7.324828
13.658620	7.356540
13.659890	7.414317
13.661160	7.378687
13.662430	7.400388
13.663700	7.348149
13.664970	7.335856
13.666240	7.245865
13.667510	7.256392
13.668780	7.291051
13.670060	7.307067
13.671330	7.263662
13.672600	7.317320
13.673870	7.349623
13.675140	7.406887
13.676410	7.467799
13.677680	7.509194
13.678950	7.527752
13.680220	7.440638
13.681490	7.542923
13.682760	7.612296
13.684030	7.578733
13.685300	7.534953
13.686570	7.571128
13.687840	7.453744
13.689110	7.313782
13.690380	7.200061
13.691660	7.214690
13.692930	7.242722
13.694200	7.294435
13.695470	7.398750
13.696740	7.341599
13.698010	7.310905
13.699280	7.297493
13.700550	7.173108
13.701820	7.200685
13.703090	7.259325
13.704360	7.307789
13.705630	7.341103
13.706900	7.276935
13.708170	7.256894
13.709440	7.294224
13.710710	7.198708
13.711980	7.163984
13.713260	7.152193
13.714530	7.096398
13.715800	7.253976
13.717070	7.257193
13.718340	7.267066
13.719610	7.235931
13.720880	7.155533
13.722150	7.119512
13.723420	7.092007
13.724690	7.039722
13.725960	7.037866
13.727230	7.024288
13.728500	7.062750
13.729770	7.115575
13.731040	7.116374
13.732310	7.119093
13.733580	7.015354
13.734860	6.972352
13.736130	7.046255
13.737400	7.085294
13.738670	7.018724
13.739940	6.961896
13.741210	6.987271
13.742480	7.030213
13.743750	6.983684
13.745020	6.941945
13.746290	7.048542
13.747560	7.174266
13.748830	7.292215
13.750100	7.368486
13.751370	7.431834
13.752640	7.469906
13.753910	7.561743
13.755180	7.544285
13.756460	7.509302
13.757730	7.529876
13.759000	7.572108
13.760270	7.605856
13.761540	7.478420
13.762810	7.254167
13.764080	7.231853
13.765350	7.211300
13.766620	7.182471
13.767890	7.245208
13.769160	7.235380
13.770430	7.283808
13.771700	7.249569
13.772970	7.163926
13.774240	7.031389
13.775510	6.887039
13.776780	6.974055
13.778060	7.023183
13.779330	7.027349
13.780600	7.007246
13.781870	6.895828
13.783140	6.710361
13.784410	6.709447
13.785680	6.707065
13.786950	6.717961
13.788220	6.878214
13.789490	6.913639
13.790760	6.914522
13.792030	6.871665
13.793300	6.866476
13.794570	6.887673
13.795840	6.977082
13.797110	6.946036
13.798380	6.881894
13.799660	6.842964
13.800930	6.835883
13.802200	6.863026
13.803470	6.852141
13.804740	6.847589
13.806010	6.789832
13.807280	6.811401
13.808550	6.859426
13.809820	6.791150
13.811090	6.731463
13.812360	6.798842
13.813630	6.882982
13.814900	6.971020
13.816170	7.032856
13.817440	7.069134
13.818710	7.141935
13.819980	7.313654
13.821260	7.446759
13.822530	7.475261
13.823800	7.442984
13.825070	7.361718
13.826340	7.348018
13.827610	7.362937
13.828880	7.424246
13.830150	7.365638
13.831420	7.296534
13.832690	7.256986
13.833960	7.139400
13.835230	7.057569
13.836500	7.027711
13.837770	7.083718
13.839040	7.286340
13.840310	7.382484
13.841580	7.444680
13.842860	7.468459
13.844130	7.317166
13.845400	7.322569
13.846670	7.386341
13.847940	7.343203
13.849210	7.486228
13.850480	7.448247
13.851750	7.390028
13.853020	7.272037
13.854290	7.059064
13.855560	7.135727
13.856830	7.089333
13.858100	7.099177
13.859370	7.143267
13.860640	7.193819
13.861910	7.152236
13.863180	7.207065
13.864460	7.055750
13.865730	7.057101
13.867000	7.028805
13.868270	6.990253
13.869540	7.040056
13.870810	6.966987
13.872080	6.951698
13.873350	6.960259
13.874620	6.894252
13.875890	6.851029
13.877160	6.789362
13.878430	6.679216
13.879700	6.759010
13.880970	6.684162
13.882240	6.624031
13.883510	6.728337
13.884780	6.747958
13.886050	6.701188
13.887330	6.733934
13.888600	6.776898
13.889870	6.863225
13.891140	6.841131
13.892410	6.904206
13.893680	6.920676
13.894950	6.976782
13.896220	7.070986
13.897490	7.010578
13.898760	6.861924
13.900030	6.822916
13.901300	6.855526
13.902570	6.789971
13.903840	6.773876
13.905110	6.769120
13.906380	6.800855
13.907650	6.828269
13.908930	6.863019
13.910200	6.878790
13.911470	6.885082
13.912740	6.981390
13.914010	7.024935
13.915280	6.977978
13.916550	6.960688
13.917820	6.916567
13.919090	6.897969
13.920360	6.833239
13.921630	6.885253
13.922900	6.918938
13.924170	6.772319
13.925440	6.717960
13.926710	6.725933
13.927980	6.778762
13.929250	6.883591
13.930530	6.924433
13.931800	7.021944
13.933070	7.027094
13.934340	7.025857
13.935610	7.063857
13.936880	7.031851
13.938150	6.933062
13.939420	7.058611
13.940690	7.071382
13.941960	7.108568
13.943230	7.071277
13.944500	7.098253
13.945770	7.183445
13.947040	7.071522
13.948310	7.163422
13.949580	7.124381
13.950850	7.062750
13.952130	7.119880
13.953400	7.138063
13.954670	7.065085
13.955940	7.031098
13.957210	6.999264
13.958480	6.942913
13.959750	6.812265
13.961020	6.645689
13.962290	6.601844
13.963560	6.639304
13.964830	6.751344
13.966100	6.782681
13.967370	6.717303
13.968640	6.717235
13.969910	6.653516
13.971180	6.617486
13.972450	6.593511
13.973730	6.577304
13.975000	6.577737
13.976270	6.750406
13.977540	6.787521
13.978810	6.718196
13.980080	6.614720
13.981350	6.608322
13.982620	6.694285
13.983890	6.724458
13.985160	6.868679
13.986430	6.829838
13.987700	6.858498
13.988970	6.914306
13.990240	6.875941
13.991510	6.851958
13.992780	6.811688
13.994050	6.845999
13.995330	6.995948
13.996600	7.010123
13.997870	6.984738
13.999140	6.972471
14.000410	6.923832
14.001680	7.085252
14.002950	7.000745
14.004220	7.099188
14.005490	7.032078
14.006760	7.014972
14.008030	7.068540
14.009300	7.071102
14.010570	7.066175
14.011840	7.122547
14.013110	7.083912
14.014380	7.207993
14.015650	7.281949
14.016930	7.181656
14.018200	7.185714
14.019470	7.179189
14.020740	7.204073
14.022010	7.201361
14.023280	7.251424
14.024550	7.300193
14.025820	7.157519
14.027090	7.146473
14.028360	7.068379
14.029630	6.972020
14.030900	6.913362
14.032170	7.009940
14.033440	7.038817
14.034710	6.949602
14.035980	6.962812
14.037250	6.903620
14.038530	6.811879
14.039800	6.735324
14.041070	6.644464
14.042340	6.596578
14.043610	6.665386
14.044880	6.769929
14.046150	6.829728
14.047420	6.662765
14.048690	6.624452
14.049960	6.654562
14.051230	6.692005
14.052500	6.736375
14.053770	6.815016
14.055040	6.907906
14.056310	6.960823
14.057580	6.961793
14.058850	6.993689
14.060130	6.870227
14.061400	6.797039
14.062670	6.965938
14.063940	6.992448
14.065210	6.983422
14.066480	7.042948
14.067750	7.007443
14.069020	6.953683
14.070290	6.863046
14.071560	6.945234
14.072830	6.930960
14.074100	6.802958
14.075370	6.838516
14.076640	6.865417
14.077910	6.909964
14.079180	7.048300
14.080450	7.001370
14.081730	6.821533
14.083000	6.818316
14.084270	6.778236
14.085540	6.800452
14.086810	6.705676
14.088080	6.787179
14.089350	6.878089
14.090620	6.909243
14.091890	6.753729
14.093160	6.540523
14.094430	6.368253
14.095700	6.454654
14.096970	6.572898
14.098240	6.578584
14.099510	6.643252
14.100780	6.639108
14.102050	6.692147
14.103330	6.639167
14.104600	6.539011
14.105870	6.572291
14.107140	6.593255
14.108410	6.582240
14.109680	6.627511
14.110950	6.641708
14.112220	6.590928
14.113490	6.572564
14.114760	6.648862
14.116030	6.653684
14.117300	6.587248
14.118570	6.619216
14.119840	6.656364
14.121110	6.629108
14.122380	6.739704
14.123650	6.727108
14.124930	6.720293
14.126200	6.656338
14.127470	6.657939
14.128740	6.715485
14.130010	6.674534
14.131280	6.719617
14.132550	6.715983
14.133820	6.722919
14.135090	6.683914
14.136360	6.614674
14.137630	6.573275
14.138900	6.613900
14.140170	6.588432
14.141440	6.653605
14.142710	6.696763
14.143980	6.644584
14.145250	6.682982
14.146530	6.613642
14.147800	6.581116
14.149070	6.528397
14.150340	6.623589
14.151610	6.676461
14.152880	6.826163
14.154150	6.789201
14.155420	6.789783
14.156690	6.763029
14.157960	6.786047
14.159230	6.754588
14.160500	6.703126
14.161770	6.671883
14.163040	6.620206
14.164310	6.648103
14.165580	6.600056
14.166850	6.555541
14.168130	6.577263
14.169400	6.653347
14.170670	6.530025
14.171940	6.469799
14.173210	6.470225
14.174480	6.527684
14.175750	6.568833
14.177020	6.697717
14.178290	6.867401
14.179560	6.865421
14.180830	6.826303
14.182100	6.735446
14.183370	6.627153
14.184640	6.631138
14.185910	6.765462
14.187180	6.930832
14.188450	6.864868
14.189730	6.751151
14.191000	6.621618
14.192270	6.397980
14.193540	6.355791
14.194810	6.364279
14.196080	6.451150
14.197350	6.510534
14.198620	6.485675
14.199890	6.478221
14.201160	6.553432
14.202430	6.588854
14.203700	6.629318
14.204970	6.688559
14.206240	6.769126
14.207510	6.742965
14.208780	6.561994
14.210050	6.493885
14.211330	6.535130
14.212600	6.658583
14.213870	6.801231
14.215140	6.749221
14.216410	6.518274
14.217680	6.281691
14.218950	6.252751
14.220220	6.363156
14.221490	6.469016
14.222760	6.575912
14.224030	6.767342
14.225300	6.753748
14.226570	6.625821
14.227840	6.455206
14.229110	6.302775
14.230380	6.446409
14.231650	6.520642
14.232930	6.636055
14.234200	6.507710
14.235470	6.517966
14.236740	6.372347
14.238010	6.427713
14.239280	6.387341
14.240550	6.495382
14.241820	6.548504
14.243090	6.625408
14.244360	6.745823
14.245630	6.630481
14.246900	6.648543
14.248170	6.556005
14.249440	6.732430
14.250710	6.702829
14.251980	6.697299
14.253250	6.745045
14.254530	6.720292
14.255800	6.504241
14.257070	6.375001
14.258340	6.270872
14.259610	6.266823
14.260880	6.262610
14.262150	6.243669
14.263420	6.325671
14.264690	6.245583
14.265960	6.244117
14.267230	6.307387
14.268500	6.291863
14.269770	6.314222
14.271040	6.538351
14.272310	6.727689
14.273580	6.795660
14.274850	6.835640
14.276130	6.872315
14.277400	6.932556
14.278670	6.987379
14.279940	6.918343
14.281210	6.965825
14.282480	6.972220
14.283750	7.058712
14.285020	7.206331
14.286290	7.121797
14.287560	7.051688
14.288830	7.061007
14.290100	6.999350
14.291370	7.059491
14.292640	6.919861
14.293910	6.860332
14.295180	6.965777
14.296450	6.944174
14.297730	6.898363
14.299000	6.761850
14.300270	6.500729
14.301540	6.576319
14.302810	6.561896
14.304080	6.485754
14.305350	6.486105
14.306620	6.483811
14.307890	6.549257
14.309160	6.533893
14.310430	6.455240
14.311700	6.538226
14.312970	6.472822
14.314240	6.536674
14.315510	6.704443
14.316780	6.582593
14.318050	6.460992
14.319330	6.418447
14.320600	6.378372
14.321870	6.379257
14.323140	6.227333
14.324410	6.225135
14.325680	6.356274
14.326950	6.315638
14.328220	6.416380
14.329490	6.299254
14.330760	6.250877
14.332030	6.365842
14.333300	6.526072
14.334570	6.473407
14.335840	6.569112
14.337110	6.590839
14.338380	6.720865
14.339650	6.695446
14.340930	6.608762
14.342200	6.568655
14.343470	6.564519
14.344740	6.565559
14.346010	6.606983
14.347280	6.536715
14.348550	6.441918
14.349820	6.498753
14.351090	6.546292
14.352360	6.668279
14.353630	6.526360
14.354900	6.465187
14.356170	6.389964
14.357440	6.273317
14.358710	6.232203
14.359980	6.248252
14.361250	6.175291
14.362530	6.287840
14.363800	6.326083
14.365070	6.320364
14.366340	6.265821
14.367610	6.172754
14.368880	6.379897
14.370150	6.428385
14.371420	6.495935
14.372690	6.565427
14.373960	6.544249
14.375230	6.687739
14.376500	6.620238
14.377770	6.559743
